Sampling type;Flag country;Year;Trip code;Harbour;Number of sets / hauls on trip;Days at sea;Sampling method;Aggregation level;Station number;Duration of fishing operation;Initial latitude;Initial longitude;Final latitude;Final longitude;Depth of fishing operation;Water depth;Catch registration;Species registration;Date;Area;Fishing activity category National;Fishing activity category European lvl 6;Species;Catch category;Weight;Subsample weight;Sex;Maturity method;Maturity Scale;Maturity Stage;Ageing method;Age;Length code;Length class;Number at length;Commercial size category scale;Commercial size category;fish ID;Individual weight
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;20;6;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;M;Macr;Medits scale;2d;;;mm;21;6;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;21;12;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;M;Macr;Medits scale;2d;;;mm;22;8;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;22;20;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2d;;;mm;23;1;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;M;Macr;Medits scale;2d;;;mm;23;16;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;23;25;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2c;;;mm;24;1;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2d;;;mm;24;2;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;M;Macr;Medits scale;2d;;;mm;24;14;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;24;34;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;M;Macr;Medits scale;2d;;;mm;25;10;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;25;37;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2b;;;mm;26;4;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;M;Macr;Medits scale;2d;;;mm;26;2;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;26;27;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;N;Macr;Medits scale;;;;mm;27;1;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2d;;;mm;27;1;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;M;Macr;Medits scale;2d;;;mm;27;2;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;27;20;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2b;;;mm;28;1;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2d;;;mm;28;1;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;28;27;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2b;;;mm;29;5;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;29;28;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2b;;;mm;30;2;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2c;;;mm;30;1;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2d;;;mm;30;2;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;30;23;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2b;;;mm;31;5;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2d;;;mm;31;2;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;31;20;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2b;;;mm;32;2;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;32;9;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2b;;;mm;33;1;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;33;5;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2b;;;mm;34;1;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;34;3;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;35;2;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;18000;4500;F;Macr;Medits scale;2e;;;mm;37;1;COUNTRY1;1;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;15;10;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;1;;;mm;15;1;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;M;Macr;Medits scale;2d;;;mm;15;4;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;16;14;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;1;;;mm;16;5;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;M;Macr;Medits scale;2d;;;mm;16;7;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;17;37;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;1;;;mm;17;3;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;M;Macr;Medits scale;2d;;;mm;17;26;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;18;32;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;1;;;mm;18;8;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;M;Macr;Medits scale;2d;;;mm;18;20;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;2e;;;mm;18;5;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;19;46;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;M;Macr;Medits scale;2d;;;mm;19;34;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;2e;;;mm;19;10;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;20;53;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;M;Macr;Medits scale;2d;;;mm;20;33;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;2e;;;mm;20;7;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;21;51;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;M;Macr;Medits scale;2d;;;mm;21;31;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;2e;;;mm;21;14;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;22;29;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;2b;;;mm;22;1;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;M;Macr;Medits scale;2d;;;mm;22;11;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;2e;;;mm;22;13;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;23;18;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;M;Macr;Medits scale;2d;;;mm;23;5;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;2e;;;mm;23;12;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;24;19;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;M;Macr;Medits scale;2d;;;mm;24;6;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;2e;;;mm;24;6;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;25;9;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;M;Macr;Medits scale;2d;;;mm;25;1;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;2e;;;mm;25;7;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;26;10;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;2e;;;mm;26;2;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;N;Macr;Medits scale;;;;mm;27;3;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Lan;72000;3000;F;Macr;Medits scale;2e;;;mm;27;1;COUNTRY1;2;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;N;Macr;Medits scale;;;;mm;10;1;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;10;5;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;1;;;mm;10;2;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2a;;;mm;10;1;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;N;Macr;Medits scale;;;;mm;11;1;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;11;4;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;1;;;mm;11;6;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2a;;;mm;11;2;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;12;4;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2a;;;mm;12;4;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2b;;;mm;12;1;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;13;7;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;M;Macr;Medits scale;2b;;;mm;13;4;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;N;Macr;Medits scale;;;;mm;14;3;COUNTRY1;S;;
S;COUNTRY1;1900;02_18_2017;ITBDS;2;1;Observer;T;999;510;;;;;188;;All;All;21/01/1900;GSA99;OTB_shelf;OTB_DEF_>=40_0_0;Parapenaeus longirostris;Dis;530;530;F;Macr;Medits scale;1;;;mm;14;8;COUNTRY1;S;;
