Sampling type,Flag country,Year,Trip code,Harbour,Number of sets / hauls on trip,Days at sea,Sampling method,Aggregation level,Station number,Duration of fishing operation,Initial latitude,Initial longitude,Final latitude,Final longitude,Depth of fishing operation,Water depth,Catch registration,Species registration,Date,Area,Fishing activity category National,Fishing activity category European lvl 6,Species,Catch category,Weight,Subsample weight,Sex,Maturity method,Maturity Scale,Maturity Stage,Ageing method,Age,Length code,Length class,Number at length,Commercial size category scale,Commercial size category,fish ID,Individual weight
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,M,Macr,Medits scale,0,, ,mm,22,50,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Dis,12742,1043,M,Macr,Medits scale,0,, ,mm,22,4,999,S,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2a,, ,mm,23,5,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,23,7,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,M,Macr,Medits scale,0,, ,mm,23,13,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,F,Macr,Medits scale,2a,, ,mm,23,2,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,F,Macr,Medits scale,2c,, ,mm,23,2,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,M,Macr,Medits scale,0,, ,mm,23,29,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Dis,12742,1043,M,Macr,Medits scale,0,, ,mm,23,2,999,S,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,24,6,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2c,, ,mm,24,4,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,24,5,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,M,Macr,Medits scale,0,, ,mm,24,4,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,F,Macr,Medits scale,2b,, ,mm,24,2,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,F,Macr,Medits scale,2c,, ,mm,24,2,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,F,Macr,Medits scale,2d,, ,mm,24,3,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,M,Macr,Medits scale,0,, ,mm,24,9,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Dis,12742,1043,M,Macr,Medits scale,0,, ,mm,24,1,999,S,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,25,14,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2c,, ,mm,25,10,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,25,16,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,M,Macr,Medits scale,0,, ,mm,25,4,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,F,Macr,Medits scale,2b,, ,mm,25,1,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,F,Macr,Medits scale,2c,, ,mm,25,2,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,F,Macr,Medits scale,2d,, ,mm,25,3,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,11331,1614,M,Macr,Medits scale,0,, ,mm,25,2,999,II,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,26,34,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2c,, ,mm,26,25,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,26,42,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,M,Macr,Medits scale,0,, ,mm,26,7,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,27,16,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2c,, ,mm,27,19,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,27,39,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,M,Macr,Medits scale,0,, ,mm,27,1,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,28,28,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2c,, ,mm,28,17,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,28,33,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,M,Macr,Medits scale,0,, ,mm,28,1,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,29,9,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2c,, ,mm,29,11,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,29,19,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,30,10,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2c,, ,mm,30,16,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,30,16,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,31,4,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2c,, ,mm,31,1,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,31,8,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,32,4,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2c,, ,mm,32,2,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,32,2,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,33,2,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2c,, ,mm,33,3,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,33,2,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2c,, ,mm,34,1,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,34,2,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,35,3,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,35,1,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2b,, ,mm,36,1,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,36,2,999,I,,
S,999,2014,999_2014_3019,ITCEQ, ,1,Observer,T,999, ,42.74276667,10.82271667,42.59466667,10.92606667,87,87,All,All,11/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,16275,5940,F,Macr,Medits scale,2d,, ,mm,37,1,999,I,,
S,999,2014,999_2014_1104,ITLAW, ,1,Observer,T,999, ,,,,,,,All,All,12/06/2014,999, ,GNS_DEF_>=16_0_0,Parapenaeus longirostris,Lan,100,100,F,Macr,Medits scale,2a,, ,mm,22,1,999,C,,
S,999,2014,999_2014_1104,ITLAW, ,1,Observer,T,999, ,,,,,,,All,All,12/06/2014,999, ,GNS_DEF_>=16_0_0,Parapenaeus longirostris,Lan,100,100,F,Macr,Medits scale,2c,, ,mm,27,1,999,C,,
S,999,2014,999_2014_1104,ITLAW, ,1,Observer,T,999, ,,,,,,,All,All,12/06/2014,999, ,GNS_DEF_>=16_0_0,Parapenaeus longirostris,Lan,100,100,F,Macr,Medits scale,2b,, ,mm,28,1,999,C,,
S,999,2014,999_2014_1104,ITLAW, ,1,Observer,T,999, ,,,,,,,All,All,12/06/2014,999, ,GNS_DEF_>=16_0_0,Parapenaeus longirostris,Lan,100,100,F,Macr,Medits scale,2c,, ,mm,28,2,999,C,,
S,999,2014,999_2014_1104,ITLAW, ,1,Observer,T,999, ,,,,,,,All,All,12/06/2014,999, ,GNS_DEF_>=16_0_0,Parapenaeus longirostris,Lan,100,100,F,Macr,Medits scale,2c,, ,mm,29,2,999,C,,
S,999,2014,999_2014_1104,ITLAW, ,1,Observer,T,999, ,,,,,,,All,All,12/06/2014,999, ,GNS_DEF_>=16_0_0,Parapenaeus longirostris,Lan,100,100,F,Macr,Medits scale,2c,, ,mm,32,1,999,C,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,M,Macr,Medits scale,0,, ,mm,23,3,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2b,, ,mm,24,1,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2d,, ,mm,24,1,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,M,Macr,Medits scale,0,, ,mm,24,2,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,M,Macr,Medits scale,0,, ,mm,25,7,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2b,, ,mm,26,2,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2c,, ,mm,26,2,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,M,Macr,Medits scale,0,, ,mm,26,16,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2b,, ,mm,27,2,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2c,, ,mm,27,2,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,M,Macr,Medits scale,0,, ,mm,27,31,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2b,, ,mm,28,4,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2c,, ,mm,28,3,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2d,, ,mm,28,1,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,M,Macr,Medits scale,0,, ,mm,28,41,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Dis,88,11,M,Macr,Medits scale,0,, ,mm,28,1,999,S,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2b,, ,mm,29,6,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2c,, ,mm,29,4,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2d,, ,mm,29,1,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,M,Macr,Medits scale,0,, ,mm,29,29,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2b,, ,mm,30,5,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2c,, ,mm,30,3,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2d,, ,mm,30,7,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,M,Macr,Medits scale,0,, ,mm,30,25,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2b,, ,mm,31,4,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2c,, ,mm,31,7,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2d,, ,mm,31,5,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,M,Macr,Medits scale,0,, ,mm,31,10,999,I,,
S,999,2014,999_2014_3025,ITPTH, ,1,Observer,T,999, ,42.05633333,10.16085,42.04995,10.87786667,380,380,All,All,13/06/2014,999, ,OTB_DES_>=40_0_0,Parapenaeus longirostris,Lan,24001,5455,F,Macr,Medits scale,2b,, ,mm,32,11,999,I,,
